suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.920,editor.line.width,reusables/topics/reusables-cf-wa-waCustom.dita,206,codeph/identifier,0.250,0.020,0.920,codeph,[[editor.line.width]] || Integer | Used to define the number of characters after which a hard line-wrapping action is performed (default is 100).
codeph,0.920,http.proxy.direct,reusables/topics/reusables-cf-wa-waCustom.dita,230,codeph/identifier,0.230,0.040,0.920,codeph,[[http.proxy.direct]] || String | Comma-separated list of hosts that is bypassed by the proxy.
codeph,0.920,http.proxy.port,reusables/topics/reusables-cf-wa-waCustom.dita,246,codeph/identifier,0.220,0.040,0.920,codeph,[[http.proxy.port]] || Integer | Proxy port.
codeph,0.920,http.proxy.password,reusables/topics/reusables-cf-wa-waCustom.dita,241,codeph/identifier,0.380,0.050,0.920,codeph,[[http.proxy.password]] || String | Proxy password.
codeph,0.920,ignore.extenal.entities.outside.frameworks,reusables/topics/reusables-cf-wa-waCustom.dita,278,codeph/identifier,0.080,0.030,0.920,codeph,"[[ignore.extenal.entities.outside.frameworks]] || Boolean | If set to true (default value), XML external entities are resolved only if their target is inside a framework folder in the DITA-OT folder."
codeph,0.920,http.proxy.system,reusables/topics/reusables-cf-wa-waCustom.dita,256,codeph/identifier,0.410,0.030,0.920,codeph,"[[http.proxy.system]] || Boolean | ""True"" to detect HTTP proxy from system."
codeph,0.920,show.profiling.attributes,reusables/topics/reusables-cf-wa-waCustom.dita,316,codeph/identifier,0.430,0.040,0.920,codeph,[[show.profiling.attributes]] || Boolean | Use false to disable the rendering of profiling attributes.
codeph,0.920,showAllPossibleElementsInCCList,reusables/topics/reusables-cf-wa-waCustom.dita,322,codeph/identifier,0.420,0.020,0.920,codeph,"[[showAllPossibleElementsInCCList]] || Boolean | If set to true, the content completion list will show all the elements in the schema, even those that are not valid at the current position."
codeph,0.920,xs:datetime,reusables/topics/reusables-editor-variables.dita,426,codeph/qname,0.130,0.040,0.920,codeph,"This editor variable supports both the xs:date and xs:datetime parameters. For details about xs:date, go to: . For details about [[xs:datetime]], go to: ."
codeph,0.920,webhelp.publishing.template,reusables/topics/reusables-webhelp-output-parameters.dita,223,codeph/identifier,0.150,0.410,0.920,codeph,[[webhelp.publishing.template]] || Specifies the path to the ZIP archive (or root folder) that contains your custom WebHelp Responsive template.The built-in templates are stored in the /plugins/com.oxygenxml.webhelp.responsive/templates folder.Relative paths are resolved based on the current working directory.
codeph,0.920,webhelp.search.enable.pagination,reusables/topics/reusables-webhelp-output-parameters.dita,290,codeph/identifier,0.190,0.030,0.920,codeph,Specifies the number of search results items displayed on each page. This parameter is only used when the [[webhelp.search.enable.pagination]] parameter is enabled.
codeph,0.920,webhelp.sitemap.base.url,reusables/topics/reusables-webhelp-output-parameters.dita,316,codeph/identifier,0.070,0.050,0.920,codeph,"[[webhelp.sitemap.base.url]] || Base URL for all the loc elements in the generated sitemap.xml file. If this parameter is specified, the loc element will contain the value of this parameter plus the relative path to the page. If this parameter is not specified, the loc element will only contain the relative path of the page (the relative file path from the href attribute of a topicref element from"
codeph,0.920,webhelp.search.ranking,reusables/topics/reusables-webhelp-output-parameters.dita,295,codeph/identifier,0.120,0.040,0.920,codeph,[[webhelp.search.ranking]] || If this parameter is set to false then the 5-star rating mechanism is no longer included in the search results that are displayed on the Search tab (default setting is true).
codeph,0.920,webhelp.sitemap.change.frequency,reusables/topics/reusables-webhelp-output-parameters.dita,328,codeph/identifier,0.210,0.030,0.920,codeph,"[[webhelp.sitemap.change.frequency]] || The value of the changefreq element in the generated sitemap.xml file. The changefreq element is optional in sitemap.xml. If you leave this parameter set to its default empty value, then the changefreq element is not added in sitemap.xml. Allowed values: <empty string> (default), always, hourly, daily, weekly, monthly, yearly, never."
codeph,0.920,webhelp.sitemap.priority,reusables/topics/reusables-webhelp-output-parameters.dita,341,codeph/identifier,0.210,0.050,0.920,codeph,"[[webhelp.sitemap.priority]] || The value of the priority element in the generated sitemap.xml file. It can be set to any fractional number between 0.0 (least important priority) and 1.0 (most important priority). For example, 0.3, 0.5, or 0.8. The priority element is optional in sitemap.xml. If you leave this parameter set to its default empty value, then the priority element is not added in site"
codeph,0.920,editlink.remote.ditamap.url,reusables/topics/reusables-webhelp-output-parameters.dita,383,codeph/identifier,0.080,0.100,0.920,codeph,"When this parameter is set to ""true"", the DITA topic path is displayed to the right of each topic title in the WebHelp Responsive output. Also, when this parameter is used, the editlink.ditamap.edit.url, [[editlink.remote.ditamap.url]], and editlink.web.author.url parameters are ignored."
codeph,0.920,webhelp.fragment.after.body.main.page,reusables/topics/reusables-webhelp-output-parameters.dita,422,codeph/identifier,0.120,0.080,0.920,codeph,[[webhelp.fragment.after.body.main.page]] || This parameter can be used to display a given XHTML fragment after the body in the main page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,webhelp.fragment.before.body.topic.page,reusables/topics/reusables-webhelp-output-parameters.dita,529,codeph/identifier,0.110,0.070,0.920,codeph,[[webhelp.fragment.before.body.topic.page]] || This parameter can be used to display a given XHTML fragment before the page body in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,webhelp.fragment.before.body.search.page,reusables/topics/reusables-webhelp-output-parameters.dita,536,codeph/identifier,0.130,0.070,0.920,codeph,[[webhelp.fragment.before.body.search.page]] || This parameter can be used to display a given XHTML fragment before the page body in the search results page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,webhelp.fragment.welcome,reusables/topics/reusables-webhelp-output-parameters.dita,661,codeph/identifier,0.150,0.080,0.920,codeph,[[webhelp.fragment.welcome]] || This parameter can be used to display a given XHTML fragment as a welcome message (or title). The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,webhelp.fragment.before.main.content.area.main.page,reusables/topics/reusables-webhelp-output-parameters.dita,724,codeph/identifier,0.150,0.070,0.920,codeph,[[webhelp.fragment.before.main.content.area.main.page]] || This parameter can be used to display a given XHTML fragment before the main content section in the main page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,webhelp.fragment.before.topic.toc,reusables/topics/reusables-webhelp-output-parameters.dita,843,codeph/identifier,0.140,0.080,0.920,codeph,[[webhelp.fragment.before.topic.toc]] || This parameter can be used to display a given XHTML fragment before the topic's table of contents component in the topic page. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.920,group-by-type,reusables/topics/reusables-webhelp-output-parameters.dita,884,any/emphasis,0.320,0.040,0.920,codeph,"Specifies the related links grouping mode. All links can be grouped into a single ""Related Information"" heading or links can be grouped by their target type (topic, task, or concept). Allowed values: single-group (default) or [[group-by-type]]."
codeph,0.920,webhelp.show.child.links,reusables/topics/reusables-webhelp-output-parameters.dita,903,codeph/identifier,0.150,0.030,0.920,codeph,[[webhelp.show.child.links]] || Specifies if child links will be generated in the output for all topics that have subtopics. The default value is no.
codeph,0.920,webhelp.show.breadcrumb,reusables/topics/reusables-webhelp-output-parameters.dita,898,codeph/identifier,0.310,0.040,0.920,codeph,[[webhelp.show.breadcrumb]] || Specifies if the breadcrumb component will be presented in the output. The default value is yes.
codeph,0.920,webhelp.show.navigation.links,reusables/topics/reusables-webhelp-output-parameters.dita,950,codeph/identifier,0.270,0.040,0.920,codeph,[[webhelp.show.navigation.links]] || Specifies if navigation links will be presented in the output. The default value is yes.
codeph,0.920,webhelp.show.print.link,reusables/topics/reusables-webhelp-output-parameters.dita,955,codeph/identifier,0.230,0.040,0.920,codeph,[[webhelp.show.print.link]] || Specifies if a print link or icon will be presented within each topic in the output. The default value is yes.
codeph,0.920,webhelp.enable.search.autocomplete,reusables/topics/reusables-webhelp-output-parameters.dita,1029,codeph/identifier,0.300,0.040,0.920,codeph,[[webhelp.enable.search.autocomplete]] || Specifies if the Autocomplete feature is enabled in the WebHelp search text field. The default value is yes.
codeph,0.920,webhelp.top.menu.depth,reusables/topics/reusables-webhelp-output-parameters.dita,1045,codeph/identifier,0.200,0.030,0.920,codeph,[[webhelp.top.menu.depth]] || Specifies the maximum depth level of the topics that will be included in the top menu. The default value is 3. A value of 0 means that the menu has unlimited depth.
