suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
codeph,0.942,http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml,topics/translator-helper-addon.dita,40,any/emphasis,0.778,0.747,0.942,codeph,"Enter or paste [[http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml]] in the Show add-ons from field.If you have issues connecting to the default update site, you can download the add-on package, unzip it, then use the Browse for local files action in the Install new add-ons dialog box to locate the downloaded addon.xml file. "
codeph,0.942,http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml,topics/writer-helper-addon.dita,39,any/emphasis,0.778,0.747,0.942,codeph,"Enter or paste [[http://www.oxygenxml.com/InstData/Addons/default/updateSite.xml]] in the Show add-ons from field.If you have issues connecting to the default update site, you can download the add-on package, unzip it, then use the Browse for local files action in the Install new add-ons dialog box to locate the downloaded addon.xml file. "
codeph,0.941,bottom,reusables/topics/reusables-webhelp-output-parameters.dita,1066,any/emphasis,0.639,0.147,0.941,codeph,Controls the placement of the title for tables. Possible values include top (default) and [[bottom]].
codeph,0.941,v1,topics/xpath-tooltip-helper.dita,21,any/emphasis,0.127,0.084,0.941,codeph,"If you want to concatenate the absolute values of two variables, named [[v1]] and v2:<xsl:template match=""/""> <xsl:value-of select=""concat(abs($v1), abs($v2))""></xsl:value-of> </xsl:template>"
codeph,0.941,webhelp.fragment.after.body,reusables/topics/reusables-webhelp-output-parameters.dita,415,codeph/identifier,0.198,0.175,0.941,codeph,[[webhelp.fragment.after.body]] || This parameter can be used to display a given XHTML fragment after the body in all types of pages. The value of the parameter can be either a well-formed XHTML fragment or a path to a file that contains a well-formed XHTML fragment.
codeph,0.941,1.0,topics/whr-feedback-system.dita,99,any/emphasis,0.276,0.238,0.941,codeph,"In the Initial version page, enter the Base URL for your website (you can add additional URLs by clicking the Add button). You can also specify an Initial version if you want it to be something other than 1.0. If you do not plan to have multiple versions, leave the version as [[1.0]]. For more details, see the Initial Version topic. "
codeph,0.941,webhelp.search.page.numberOfItems,reusables/topics/reusables-webhelp-output-parameters.dita,288,codeph/identifier,0.212,0.130,0.941,codeph,[[webhelp.search.page.numberOfItems]] || Specifies the number of search results items displayed on each page. This parameter is only used when the webhelp.search.enable.pagination parameter is enabled.
codeph,0.941,true,topics/merge-directories-change-tracking.dita,59,any/emphasis,0.387,0.081,0.941,codeph,"Set to [[true]] if you want to keep the non-XML files at their versions from the base directory. The default value is false, which means that all files in the output directory that are copies of non-XML files in the base directory will be replaced by their corresponding files in the directory to merge with."
codeph,0.941,auto-odd,topics/dcpp_how_to_start_chapter_on_odd_or_even_page.dita,29,any/emphasis,0.320,0.070,0.941,codeph,"Supported values for -oxy-initial-page-number include: auto, auto-even, [[auto-odd]], or a number."
codeph,0.941,ro.sync.ecss.extensions.api.ExtensionsBundle,topics/dg-author-schema-aware-editing-handler.dita,39,codeph/identifier,0.095,0.152,0.941,codeph,"To instruct to use this newly created implementation, configure an extensions bundle and return the AuthorSchemaAwareEditingHandlerAdapter implementation using the [[ro.sync.ecss.extensions.api.ExtensionsBundle]].getAuthorSchemaAwareEditingHandlerAdapter() method."
codeph,0.941,"makeRelative(base,location)",reusables/topics/reusables-editor-variables.dita,476,codeph/call,0.111,0.160,0.941,codeph,"${[[makeRelative(base,location)]]} - Takes two URL-like paths as parameters and tries to return a relative path. A use-case would be to insert content references to a certain reusable component when defining code templates."
codeph,0.941,URLChooserPluginExtension2 interface,topics/custom-protocol-plugin.dita,46,any/emphasis,0.113,0.168,0.941,codeph,[[URLChooserPluginExtension2 interface]] || Makes it possible to create your own dialog box that works with the custom protocol. This interface provides two methods: chooseURLs(StandalonePluginWorkspace workspaceAccess) Returns a URL[] object that contains the URLs the user decided to open with the custom protocol. You can invoke your own URL chooser dialog box here and then return the chosen URLs
codeph,0.941,"sh ""/Applications/Oxygen XML Editor/diffFiles.sh""",topics/file-comparison-integrate-git.dita,34,any/emphasis,0.151,0.935,0.941,codeph,"For macOS, the cmd lines would start with something like: [[sh ""/Applications/Oxygen XML Editor/diffFiles.sh""]]. For Linux, the cmd lines would start with something like: sh ""/Oxygen XML Editor/diffFiles.sh""."
codeph,0.940,column_span,topics/dg-table-cell-spanning-provider.dita,59,codeph/identifier,0.119,0.223,0.940,codeph,The getColSpan method is taking as argument the table cell. The table layout engine will ask this AuthorTableSpanSupport implementation what is the column span and the row span for each XML element from the table that was marked as cell in the CSS using the property display:table-cell. The implementation is simple and just parses the value of [[column_span]] attribute. The method must return null 
codeph,0.940,yes,topics/ofb-block-level-comments.dita,45,any/emphasis,0.180,0.157,0.940,codeph,"If you do not want to add IDs to the block elements in the DITA source files but you still want your users have access to the block-level comments feature, you can set the webhelp.enable.block.elements.id.generation transformation parameter to [[yes]]. This results in the data-ofbid attribute being automatically generated for block elements that do not have an ID in the source. A potential drawbac"
codeph,0.940,-overwrite,topics/eppo-installation-linux.dita,116,codeph/flag,0.200,0.071,0.940,codeph,"[[-overwrite]] || In unattended mode, the installer does not overwrite files with the same name if a previous version of the is installed in the same folder. The -overwrite parameter added after the -q parameter forces the overwriting of these files."
codeph,0.940,-overwrite,topics/eppo-installation-windows.dita,92,codeph/flag,0.200,0.071,0.940,codeph,"[[-overwrite]] || In unattended mode, the installer does not overwrite files with the same name if a previous version of the is installed in the same folder. The -overwrite parameter added after the -q parameter forces the overwriting of these files."
codeph,0.940,proportional-nums,topics/ch_standard_w3c_css_properties.dita,440,any/emphasis,0.445,0.090,0.940,codeph,"normal | none | lining-nums | oldstyle-nums | [[proportional-nums]] | tabular-nums | diagonal-fractions | stacked-fractions | ordinal | slashed-zero | initial | unset || font-variant-numeric |  | Controls the usage of alternate glyphs for numbers, fractions, and ordinal markers."
codeph,0.940,SelectionPluginExtension interface,topics/selection-plugin.dita,26,any/emphasis,0.099,0.258,0.940,codeph,[[SelectionPluginExtension interface]] || The context containing the selected text is passed to the extension and the processed result is going to replace the initial selection. The process(GeneralPluginContext) method must return a SelectionPluginResult object that contains the result of the processing. The String value returned by the SelectionPluginResult object can include editor variables suc
codeph,0.940,bottom,reusables/topics/reusables-webhelp-output-parameters.dita,1060,any/emphasis,0.738,0.121,0.940,codeph,Controls the placement of the title for figures (relative to the image). Possible values include top (default) and [[bottom]].
codeph,0.940,https://www.oxygenxml.com/InstData/Addons/default/updateSite.xml,ai/ai-positron-custom-connector.dita,17,any/emphasis,0.579,0.746,0.940,codeph,Go to Help Install new add-ons to open an add-on selection dialog box. Enter or paste [[https://www.oxygenxml.com/InstData/Addons/default/updateSite.xml]] in the Show add-ons from field or select it from the drop-down menu.
codeph,0.940,https://www.oxygenxml.com/InstData/Addons/default/updateSite.xml,topics/wa-test-server-addon.dita,42,any/emphasis,0.579,0.746,0.940,codeph,Go to Help Install new add-ons to open an add-on selection dialog box. Enter or paste [[https://www.oxygenxml.com/InstData/Addons/default/updateSite.xml]] in the Show add-ons from field or select it from the drop-down menu.
codeph,0.940,deliverable.id,reusables/topics/reusables-author-for-dita.dita,1257,any/emphasis,0.213,0.154,0.940,codeph,[[deliverable.id]] - Specifies the id of the deliverable. This parameter is only available in the Publish DITA-OT Project (select deliverable) transformation.
codeph,0.940,auto-even,topics/dcpp_how_to_start_chapter_on_odd_or_even_page.dita,29,any/emphasis,0.289,0.065,0.940,codeph,"Supported values for -oxy-initial-page-number include: auto, [[auto-even]], auto-odd, or a number."
codeph,0.940,getLockHandler,topics/resource-locking-custom-protocol-plugin.dita,31,codeph/identifier,0.156,0.230,0.940,codeph,[[getLockHandler]]() || Returns a LockHandler implementation class with the implementation of the lock specific methods from the plugin.
codeph,0.939,prince,topics/dcpp_parameters.dita,314,any/emphasis,0.257,0.100,0.939,codeph,"Specifies the processor to use for the transformation. Allowed values: chemistry (default), antenna-house, or [[prince]].  || css.processor.type"
codeph,0.939,false,reusables/topics/reusables-webauthor-customization.dita,128,any/emphasis,0.294,0.079,0.939,codeph,"runDiffOnChange (File Merge Tool parameter) - This parameter can be used to control whether or not the visual highlights are updated automatically when the user makes changes to the document in the Web Author Merge tool. Possible values are: true, false, and auto (default value and it means that the value is set as true if the size of the merged file is less than 10 KB, otherwise it is set to [[fa"
